Location,Time,Indicator,Indicator_Status,Indicator_Value,Employment_Status,QWI-Status,Amount,Unemployment_Rate
Maryland,2017Q1,Maryland Workers by Industry,48-49,Transportation and Warehousing,,Workers,89791,
Maryland,2020Q1,Maryland Workers by Industry,48-49,Transportation and Warehousing,,Workers,111676,
Maryland,2021Q1,Maryland Workers by Industry,48-49,Transportation and Warehousing,,Workers,117559,
Maryland,2015Q2,Maryland Workers by Industry,48-49,Transportation and Warehousing,,Workers,82586,
Maryland,2016Q2,Maryland Workers by Industry,48-49,Transportation and Warehousing,,Workers,86129,
Maryland,2017Q2,Maryland Workers by Industry,48-49,Transportation and Warehousing,,Workers,86201,
Maryland,2018Q2,Maryland Workers by Industry,48-49,Transportation and Warehousing,,Workers,91878,
Maryland,2019Q2,Maryland Workers by Industry,48-49,Transportation and Warehousing,,Workers,93700,
Maryland,2020Q2,Maryland Workers by Industry,48-49,Transportation and Warehousing,,Workers,104388,
Maryland,2021Q2,Maryland Workers by Industry,48-49,Transportation and Warehousing,,Workers,110550,
Maryland,2015Q3,Maryland Workers by Industry,48-49,Transportation and Warehousing,,Workers,85077,
Maryland,2016Q3,Maryland Workers by Industry,48-49,Transportation and Warehousing,,Workers,88089,
Maryland,2017Q3,Maryland Workers by Industry,48-49,Transportation and Warehousing,,Workers,88407,
Maryland,2018Q3,Maryland Workers by Industry,48-49,Transportation and Warehousing,,Workers,94384,
Maryland,2019Q3,Maryland Workers by Industry,48-49,Transportation and Warehousing,,Workers,98023,
Maryland,2020Q3,Maryland Workers by Industry,48-49,Transportation and Warehousing,,Workers,110960,
Maryland,2015Q4,Maryland Workers by Industry,48-49,Transportation and Warehousing,,Workers,87749,
Maryland,2021Q3,Maryland Workers by Industry,48-49,Transportation and Warehousing,,Workers,89730,
Maryland,2016Q4,Maryland Workers by Industry,48-49,Transportation and Warehousing,,Workers,89355,
Maryland,2018Q4,Maryland Workers by Industry,48-49,Transportation and Warehousing,,Workers,96233,
Maryland,2017Q4,Maryland Workers by Industry,48-49,Transportation and Warehousing,,Workers,90372,
Maryland,2019Q4,Maryland Workers by Industry,48-49,Transportation and Warehousing,,Workers,101127,
Maryland,2021Q4,Maryland Workers by Industry,48-49,Transportation and Warehousing,,Workers,86760,
Maryland,2020Q4,Maryland Workers by Industry,48-49,Transportation and Warehousing,,Workers,110238,
Maryland,2015Q1,Maryland Average Earnings by Industry,22,Utilities,,Earnings,13884,
Maryland,2016Q1,Maryland Average Earnings by Industry,22,Utilities,,Earnings,13799,
Maryland,2017Q1,Maryland Average Earnings by Industry,22,Utilities,,Earnings,14707,
Maryland,2018Q1,Maryland Average Earnings by Industry,22,Utilities,,Earnings,13885,
Maryland,2019Q1,Maryland Average Earnings by Industry,22,Utilities,,Earnings,15941,
Maryland,2020Q1,Maryland Average Earnings by Industry,22,Utilities,,Earnings,14322,
Maryland,2021Q1,Maryland Average Earnings by Industry,22,Utilities,,Earnings,15225,
Maryland,2015Q2,Maryland Average Earnings by Industry,22,Utilities,,Earnings,7297,
Maryland,2016Q2,Maryland Average Earnings by Industry,22,Utilities,,Earnings,7719,
Maryland,2017Q2,Maryland Average Earnings by Industry,22,Utilities,,Earnings,8439,
Maryland,2018Q2,Maryland Average Earnings by Industry,22,Utilities,,Earnings,8875,
Maryland,2019Q2,Maryland Average Earnings by Industry,22,Utilities,,Earnings,8691,
Maryland,2020Q2,Maryland Average Earnings by Industry,22,Utilities,,Earnings,8740,
Maryland,2021Q2,Maryland Average Earnings by Industry,22,Utilities,,Earnings,9872,
Maryland,2017Q3,Maryland Average Earnings by Industry,22,Utilities,,Earnings,7944,
Maryland,2016Q3,Maryland Average Earnings by Industry,22,Utilities,,Earnings,8375,
Maryland,2015Q3,Maryland Average Earnings by Industry,22,Utilities,,Earnings,8135,
Maryland,2018Q3,Maryland Average Earnings by Industry,22,Utilities,,Earnings,8145,
Maryland,2020Q3,Maryland Average Earnings by Industry,22,Utilities,,Earnings,8675,
Maryland,2019Q3,Maryland Average Earnings by Industry,22,Utilities,,Earnings,8591,
Maryland,2021Q3,Maryland Average Earnings by Industry,22,Utilities,,Earnings,9526,
Maryland,2016Q4,Maryland Average Earnings by Industry,22,Utilities,,Earnings,8560,
Maryland,2015Q4,Maryland Average Earnings by Industry,22,Utilities,,Earnings,8514,
Maryland,2017Q4,Maryland Average Earnings by Industry,22,Utilities,,Earnings,9108,
Maryland,2018Q4,Maryland Average Earnings by Industry,22,Utilities,,Earnings,9217,
Maryland,2019Q4,Maryland Average Earnings by Industry,22,Utilities,,Earnings,8924,
Maryland,2020Q4,Maryland Average Earnings by Industry,22,Utilities,,Earnings,10047,
Maryland,2015Q1,Maryland Job Net Change by Industry,22,Utilities,,Job Change,-72,
Maryland,2021Q4,Maryland Average Earnings by Industry,22,Utilities,,Earnings,10353,
Maryland,2016Q1,Maryland Job Net Change by Industry,22,Utilities,,Job Change,-94,
Maryland,2017Q1,Maryland Job Net Change by Industry,22,Utilities,,Job Change,7,
Maryland,2018Q1,Maryland Job Net Change by Industry,22,Utilities,,Job Change,40,
Maryland,2020Q1,Maryland Job Net Change by Industry,22,Utilities,,Job Change,-14,
Maryland,2019Q1,Maryland Job Net Change by Industry,22,Utilities,,Job Change,-77,
Maryland,2021Q1,Maryland Job Net Change by Industry,22,Utilities,,Job Change,-101,
Maryland,2015Q2,Maryland Job Net Change by Industry,22,Utilities,,Job Change,91,
Maryland,2016Q2,Maryland Job Net Change by Industry,22,Utilities,,Job Change,44,
Maryland,2017Q2,Maryland Job Net Change by Industry,22,Utilities,,Job Change,27,
Maryland,2018Q2,Maryland Job Net Change by Industry,22,Utilities,,Job Change,-30,
Maryland,2019Q2,Maryland Job Net Change by Industry,22,Utilities,,Job Change,221,
Maryland,2020Q2,Maryland Job Net Change by Industry,22,Utilities,,Job Change,39,
Maryland,2021Q2,Maryland Job Net Change by Industry,22,Utilities,,Job Change,54,
Maryland,2015Q3,Maryland Job Net Change by Industry,22,Utilities,,Job Change,-133,
Maryland,2016Q3,Maryland Job Net Change by Industry,22,Utilities,,Job Change,-135,
Maryland,2017Q3,Maryland Job Net Change by Industry,22,Utilities,,Job Change,-171,
Maryland,2018Q3,Maryland Job Net Change by Industry,22,Utilities,,Job Change,-70,
Maryland,2019Q3,Maryland Job Net Change by Industry,22,Utilities,,Job Change,-21,
Maryland,2020Q3,Maryland Job Net Change by Industry,22,Utilities,,Job Change,14,
Maryland,2021Q3,Maryland Job Net Change by Industry,22,Utilities,,Job Change,18,
Maryland,2015Q4,Maryland Job Net Change by Industry,22,Utilities,,Job Change,56,
Maryland,2016Q4,Maryland Job Net Change by Industry,22,Utilities,,Job Change,-26,
Maryland,2017Q4,Maryland Job Net Change by Industry,22,Utilities,,Job Change,-12,
Maryland,2018Q4,Maryland Job Net Change by Industry,22,Utilities,,Job Change,62,
Maryland,2019Q4,Maryland Job Net Change by Industry,22,Utilities,,Job Change,91,
Maryland,2020Q4,Maryland Job Net Change by Industry,22,Utilities,,Job Change,49,
Maryland,2021Q4,Maryland Job Net Change by Industry,22,Utilities,,Job Change,200,
Maryland,2015Q1,Maryland New Hires by Industry,22,Utilities,,New Hires,338,
Maryland,2016Q1,Maryland New Hires by Industry,22,Utilities,,New Hires,315,
Maryland,2018Q1,Maryland New Hires by Industry,22,Utilities,,New Hires,381,
Maryland,2017Q1,Maryland New Hires by Industry,22,Utilities,,New Hires,513,
Maryland,2019Q1,Maryland New Hires by Industry,22,Utilities,,New Hires,480,
Maryland,2021Q1,Maryland New Hires by Industry,22,Utilities,,New Hires,280,
Maryland,2020Q1,Maryland New Hires by Industry,22,Utilities,,New Hires,378,
Maryland,2015Q2,Maryland New Hires by Industry,22,Utilities,,New Hires,380,
Maryland,2016Q2,Maryland New Hires by Industry,22,Utilities,,New Hires,467,
Maryland,2017Q2,Maryland New Hires by Industry,22,Utilities,,New Hires,374,
Maryland,2018Q2,Maryland New Hires by Industry,22,Utilities,,New Hires,427,
Maryland,2019Q2,Maryland New Hires by Industry,22,Utilities,,New Hires,531,
Maryland,2021Q2,Maryland New Hires by Industry,22,Utilities,,New Hires,447,
Maryland,2020Q2,Maryland New Hires by Industry,22,Utilities,,New Hires,289,
Maryland,2015Q3,Maryland New Hires by Industry,22,Utilities,,New Hires,256,
Maryland,2017Q3,Maryland New Hires by Industry,22,Utilities,,New Hires,277,
Maryland,2016Q3,Maryland New Hires by Industry,22,Utilities,,New Hires,459,
Maryland,2019Q3,Maryland New Hires by Industry,22,Utilities,,New Hires,444,
Maryland,2018Q3,Maryland New Hires by Industry,22,Utilities,,New Hires,391,
Maryland,2020Q3,Maryland New Hires by Industry,22,Utilities,,New Hires,305,
Maryland,2021Q3,Maryland New Hires by Industry,22,Utilities,,New Hires,473,
Maryland,2015Q4,Maryland New Hires by Industry,22,Utilities,,New Hires,257,
Maryland,2016Q4,Maryland New Hires by Industry,22,Utilities,,New Hires,288,
Maryland,2018Q4,Maryland New Hires by Industry,22,Utilities,,New Hires,351,
Maryland,2017Q4,Maryland New Hires by Industry,22,Utilities,,New Hires,308,
Maryland,2019Q4,Maryland New Hires by Industry,22,Utilities,,New Hires,411,
Maryland,2020Q4,Maryland New Hires by Industry,22,Utilities,,New Hires,340,
Maryland,2021Q4,Maryland New Hires by Industry,22,Utilities,,New Hires,649,
Maryland,2016Q1,Maryland Separations by Industry,22,Utilities,,Seperation,568,
Maryland,2015Q1,Maryland Separations by Industry,22,Utilities,,Seperation,559,
Maryland,2017Q1,Maryland Separations by Industry,22,Utilities,,Seperation,664,
Maryland,2018Q1,Maryland Separations by Industry,22,Utilities,,Seperation,507,
Maryland,2019Q1,Maryland Separations by Industry,22,Utilities,,Seperation,743,
Maryland,2020Q1,Maryland Separations by Industry,22,Utilities,,Seperation,560,
Maryland,2021Q1,Maryland Separations by Industry,22,Utilities,,Seperation,558,
Maryland,2016Q2,Maryland Separations by Industry,22,Utilities,,Seperation,458,
Maryland,2018Q2,Maryland Separations by Industry,22,Utilities,,Seperation,517,
Maryland,2017Q2,Maryland Separations by Industry,22,Utilities,,Seperation,392,
Maryland,2015Q2,Maryland Separations by Industry,22,Utilities,,Seperation,342,
Maryland,2019Q2,Maryland Separations by Industry,22,Utilities,,Seperation,356,
Maryland,2020Q2,Maryland Separations by Industry,22,Utilities,,Seperation,295,
Maryland,2021Q2,Maryland Separations by Industry,22,Utilities,,Seperation,468,
Maryland,2015Q3,Maryland Separations by Industry,22,Utilities,,Seperation,439,
Maryland,2016Q3,Maryland Separations by Industry,22,Utilities,,Seperation,626,
Maryland,2017Q3,Maryland Separations by Industry,22,Utilities,,Seperation,484,
Maryland,2018Q3,Maryland Separations by Industry,22,Utilities,,Seperation,489,
Maryland,2019Q3,Maryland Separations by Industry,22,Utilities,,Seperation,538,
Maryland,2021Q3,Maryland Separations by Industry,22,Utilities,,Seperation,496,
Maryland,2020Q3,Maryland Separations by Industry,22,Utilities,,Seperation,352,
Maryland,2015Q4,Maryland Separations by Industry,22,Utilities,,Seperation,253,
Maryland,2016Q4,Maryland Separations by Industry,22,Utilities,,Seperation,337,
Maryland,2017Q4,Maryland Separations by Industry,22,Utilities,,Seperation,357,
Maryland,2018Q4,Maryland Separations by Industry,22,Utilities,,Seperation,318,
Maryland,2019Q4,Maryland Separations by Industry,22,Utilities,,Seperation,363,
Maryland,2020Q4,Maryland Separations by Industry,22,Utilities,,Seperation,351,
Maryland,2021Q4,Maryland Separations by Industry,22,Utilities,,Seperation,487,
Maryland,2015Q1,Maryland Turnover Rate by Industry,22,Utilities,,Turnover Rate,2.7
Maryland,2016Q1,Maryland Turnover Rate by Industry,22,Utilities,,Turnover Rate,3.3000000000000003
Maryland,2017Q1,Maryland Turnover Rate by Industry,22,Utilities,,Turnover Rate,3
Maryland,2019Q1,Maryland Turnover Rate by Industry,22,Utilities,,Turnover Rate,2.9000000000000004
Maryland,2018Q1,Maryland Turnover Rate by Industry,22,Utilities,,Turnover Rate,3.4000000000000004
Maryland,2020Q1,Maryland Turnover Rate by Industry,22,Utilities,,Turnover Rate,2.9000000000000004
Maryland,2015Q2,Maryland Turnover Rate by Industry,22,Utilities,,Turnover Rate,3
Maryland,2021Q1,Maryland Turnover Rate by Industry,22,Utilities,,Turnover Rate,3.1
Maryland,2017Q2,Maryland Turnover Rate by Industry,22,Utilities,,Turnover Rate,3.4000000000000004
Maryland,2018Q2,Maryland Turnover Rate by Industry,22,Utilities,,Turnover Rate,3.4000000000000004
Maryland,2016Q2,Maryland Turnover Rate by Industry,22,Utilities,,Turnover Rate,3
Maryland,2019Q2,Maryland Turnover Rate by Industry,22,Utilities,,Turnover Rate,3.3000000000000003
Maryland,2020Q2,Maryland Turnover Rate by Industry,22,Utilities,,Turnover Rate,3.3000000000000003
Maryland,2021Q2,Maryland Turnover Rate by Industry,22,Utilities,,Turnover Rate,2.8000000000000003
Maryland,2016Q3,Maryland Turnover Rate by Industry,22,Utilities,,Turnover Rate,2.8000000000000003
Maryland,2015Q3,Maryland Turnover Rate by Industry,22,Utilities,,Turnover Rate,2.3
Maryland,2017Q3,Maryland Turnover Rate by Industry,22,Utilities,,Turnover Rate,2.7
Maryland,2018Q3,Maryland Turnover Rate by Industry,22,Utilities,,Turnover Rate,2.9000000000000004
Maryland,2019Q3,Maryland Turnover Rate by Industry,22,Utilities,,Turnover Rate,3.3000000000000003
Maryland,2020Q3,Maryland Turnover Rate by Industry,22,Utilities,,Turnover Rate,2.5
Maryland,2021Q3,Maryland Turnover Rate by Industry,22,Utilities,,Turnover Rate,3.5999999999999996
Maryland,2015Q4,Maryland Turnover Rate by Industry,22,Utilities,,Turnover Rate,2.7
Maryland,2018Q4,Maryland Turnover Rate by Industry,22,Utilities,,Turnover Rate,3.9
Maryland,2016Q4,Maryland Turnover Rate by Industry,22,Utilities,,Turnover Rate,3.2
Maryland,2017Q4,Maryland Turnover Rate by Industry,22,Utilities,,Turnover Rate,2.7
Maryland,2019Q4,Maryland Turnover Rate by Industry,22,Utilities,,Turnover Rate,3.8
Maryland,2020Q4,Maryland Turnover Rate by Industry,22,Utilities,,Turnover Rate,2.9000000000000004
Maryland,2021Q4,Maryland Turnover Rate by Industry,22,Utilities,,Turnover Rate,4
Maryland,2015Q1,Maryland Workers by Industry,22,Utilities,,Workers,9668,
Maryland,2016Q1,Maryland Workers by Industry,22,Utilities,,Workers,9886,
Maryland,2017Q1,Maryland Workers by Industry,22,Utilities,,Workers,9723,
Maryland,2018Q1,Maryland Workers by Industry,22,Utilities,,Workers,9523,
Maryland,2020Q1,Maryland Workers by Industry,22,Utilities,,Workers,9610,
Maryland,2019Q1,Maryland Workers by Industry,22,Utilities,,Workers,9404,
Maryland,2015Q2,Maryland Workers by Industry,22,Utilities,,Workers,9539,
Maryland,2021Q1,Maryland Workers by Industry,22,Utilities,,Workers,9732,
Maryland,2016Q2,Maryland Workers by Industry,22,Utilities,,Workers,9803,
Maryland,2018Q2,Maryland Workers by Industry,22,Utilities,,Workers,9572,
Maryland,2017Q2,Maryland Workers by Industry,22,Utilities,,Workers,9736,
Maryland,2019Q2,Maryland Workers by Industry,22,Utilities,,Workers,9324,
Maryland,2021Q2,Maryland Workers by Industry,22,Utilities,,Workers,9643,
Maryland,2020Q2,Maryland Workers by Industry,22,Utilities,,Workers,9598,
Maryland,2015Q3,Maryland Workers by Industry,22,Utilities,,Workers,9626,
Maryland,2016Q3,Maryland Workers by Industry,22,Utilities,,Workers,9843,
Maryland,2017Q3,Maryland Workers by Industry,22,Utilities,,Workers,9776,
Maryland,2018Q3,Maryland Workers by Industry,22,Utilities,,Workers,9535,
Maryland,2019Q3,Maryland Workers by Industry,22,Utilities,,Workers,9543,
Maryland,2020Q3,Maryland Workers by Industry,22,Utilities,,Workers,9643,
Maryland,2021Q3,Maryland Workers by Industry,22,Utilities,,Workers,9718,
Maryland,2015Q4,Maryland Workers by Industry,22,Utilities,,Workers,9492,
Maryland,2018Q4,Maryland Workers by Industry,22,Utilities,,Workers,9505,
Maryland,2017Q4,Maryland Workers by Industry,22,Utilities,,Workers,9611,
Maryland,2016Q4,Maryland Workers by Industry,22,Utilities,,Workers,9701,
Maryland,2019Q4,Maryland Workers by Industry,22,Utilities,,Workers,9522,
Maryland,2021Q4,Maryland Workers by Industry,22,Utilities,,Workers,9736,
Maryland,2020Q4,Maryland Workers by Industry,22,Utilities,,Workers,9660,
Maryland,2016Q1,Maryland Average Earnings by Industry,42,Wholesale Trade,,Earnings,6359,
Maryland,2017Q1,Maryland Average Earnings by Industry,42,Wholesale Trade,,Earnings,6721,
Maryland,2015Q1,Maryland Average Earnings by Industry,42,Wholesale Trade,,Earnings,6526,
Maryland,2018Q1,Maryland Average Earnings by Industry,42,Wholesale Trade,,Earnings,7037,
Maryland,2020Q1,Maryland Average Earnings by Industry,42,Wholesale Trade,,Earnings,7314,
Maryland,2019Q1,Maryland Average Earnings by Industry,42,Wholesale Trade,,Earnings,7095,
Maryland,2021Q1,Maryland Average Earnings by Industry,42,Wholesale Trade,,Earnings,7578,
Maryland,2016Q2,Maryland Average Earnings by Industry,42,Wholesale Trade,,Earnings,6235,
Maryland,2015Q2,Maryland Average Earnings by Industry,42,Wholesale Trade,,Earnings,6239,
Maryland,2017Q2,Maryland Average Earnings by Industry,42,Wholesale Trade,,Earnings,6335,
Maryland,2018Q2,Maryland Average Earnings by Industry,42,Wholesale Trade,,Earnings,6529,
Maryland,2019Q2,Maryland Average Earnings by Industry,42,Wholesale Trade,,Earnings,6677,
Maryland,2020Q2,Maryland Average Earnings by Industry,42,Wholesale Trade,,Earnings,6579,
Maryland,2021Q2,Maryland Average Earnings by Industry,42,Wholesale Trade,,Earnings,7408,
Maryland,2016Q3,Maryland Average Earnings by Industry,42,Wholesale Trade,,Earnings,6660,
Maryland,2015Q3,Maryland Average Earnings by Industry,42,Wholesale Trade,,Earnings,6452,
